"File","Category","Lines","DialogContent call sites","Input/control sites","Local function declarations","Imports","Coverage meaning"
"hooks/useSolanaBridge.ts","Hook","824","","0","getMintPriceInSeed:126; getShopItemPriceInSeed:162; getGardenItemPriceInSeed:177; getNameChangePriceInSeed:192; getTwinAdapterAddress:210; quoteMintCost:219; quoteShopItemCost:246; quoteGardenItemCost:252; quoteNameChangeCost:258; useSolanaBridge:277","react; ./useSolanaWallet; @/lib/solana-bridge-service; @/lib/solana-quote; @/lib/solana-constants; @/lib/contracts; viem; @/lib/solana-bridge-executor; @solana/web3.js; @/lib/solana-bridge-flow","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"hooks/useSolanaWallet.ts","Hook","88","","0","useSolanaWallet:56","@/lib/solana-twin; @/lib/solana-wallet-context; react","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"hooks/useTokenMetadata.ts","Hook","37","","0","useTokenMetadata:6","wagmi; viem","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"hooks/useTokenSymbol.ts","Hook","25","","0","useTokenSymbol:4","wagmi; viem","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"hooks/useWebQueryState.ts","Hook","137","","0","useWebQueryState:25","react","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/activity-client.ts","Domain or shared infrastructure","49","","0","fetchActivityPayload:10; toActivityList:26; toIdList:30; getAllActivity:34; getMyActivity:39","./types","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/activity-filters.ts","Domain or shared infrastructure","247","","0","createActivityPerspective:123; hasActivityPerspective:133; isActivityCategoryId:137; isActivityDirectionId:141; parseActivityCategory:145; parseActivityDirection:149; getActivityCategory:153; isDirectionalActivityCategory:158; getActivityDirection:169; filterActivityEvents:208; resolveActivityDirection:236","./types","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/activity-service.ts","Domain or shared infrastructure","899","","0","getActivityWindow:58; isMissingIncrementalCacheError:66; filterToWindow:70; getPlayedRewardWeight:74; dedupePlayedEvents:87; fetchGraphQLData:685; fetchOptionalBarracksActivity:689; fetchOptionalMyBarracksActivity:702; getAllActivity:716; getMyActivityFeed:782; getMyActivity:867; getCachedMyActivityFeed:877; getCachedMyActivity:896","server-only; next/cache; ./types; ./contracts; ./indexer-client; ./warehouse-activity","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/ai-action-guide.ts","Domain or shared infrastructure","686","","0","normalizeText:594; getSearchScore:598; topicToGuideEntry:625; normalizeTopicInput:635; getKnowledgeTopicIds:648; getGameActionGuide:652","./types","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/ai-config.ts","Domain or shared infrastructure","177","","0","getCurrentAIProvider:79; getCurrentModelConfig:104; getConfiguredFallbackModels:119; isConfiguredModelAllowed:126; validateAIConfig:131","./types","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/ai-context.ts","Domain or shared infrastructure","119","","0","generateConversationTitle:84","./ai-action-guide","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/ai-custody-privacy.ts","Domain or shared infrastructure","62","","0","parseAddressList:11; getCustodyWalletAddressSet:22; isKnownCustodyWalletAddress:33; createCustodyRedaction:38; isCustodyWalletDataRequest:46","viem","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/ai-read-tools.ts","Domain or shared infrastructure","6109","","0","getQuestRewardsWallet:186; buildCombatActivityQuery:344; getTargetAddress:460; redactCustodyAddress:472; publicAddressField:480; playerFacingStatusService:485; formatToken:508; compactTokenAmount:535; shortenTokenAddress:544; getAIPriceTokenSymbol:554; getKnownTokenDecimals:566; formatKnownTokenAmount:574; safeJsonParse:582; isSeedToken:594; formatPriceFields:598; formatPts:617; formatSeconds:621; toNumber:628; statusLabel:639; jsonSafe:657; getBlockNumberSafe:672; errorMessage:680; withToolResult:684; normalizePlant:752; summarizePlants:793; cooldownDetails:834; readKillCooldownForWallet:849; summarizeAttackPlant:888; normalizeBuilding:903; summarizeBuildings:924; normalizeBarracks:1006; normalizeBarracksForRaid:1030; summarizeRaidPreview:1043; normalizeProductionBuilding:1069; getLandBuildingProductionTotals:1077; hasBuiltTownBuilding:1140; getBuiltTownBuildingLevel:1147; formatSignedPts:1152; formatDurationCompact:1164; normalizeQuestSlot:1181; summarizeBarracksReport:1232; readArcadeStatusForPlant:1282; normalizeLand:1340; readPlantsForAddress:1384; normalizePlantIdList:1388; buildPlantLifecycleEventsQuery:1400; buildWalletPlantLifecycleQuery:1455; normalizeLifecycleMint:1506; normalizeLifecycleKilled:1521; normalizeLifecyclePlant:1544; normalizeLifecycleTransfer:1573; fetchPlantLifecycleEvents:1601; fetchWalletPlantLifecycle:1626; readRequestedPlantStates:1644; classifyRecentPlantTransfers:1659; buildPlantLifecycleExplanations:1680; readLandsForInput:1759; readLandOwnerSafe:1771; normalizeMarketplaceOrder:1795; marketplacePriceLeafPerSeed:1806; compactMarketplaceOrder:1815; summarizeOrderBook:1831; normalizeCasinoActiveBet:1854; normalizeBlackjackSnapshot:1873; normalizeBaccaratActiveGame:1899; buildMissionTaskRows:1918; getTaskProofGuideEntries:1944; withTaskProofGuide:1954; buildPublicAppUrl:1961; normalizeLandCoordinateRead:1969; normalizeLandBoundariesRead:1977; readLandCoordinatesSafe:1986; readLandTokenIdByCoordinatesSafe:2000; readLandBoundariesSafe:2015; getCardinalNeighborCoordinates:2029; coordinateInsideBoundaries:2038; getPlantNameChangeCostState:2049; classifyGameError:2064; readErc20Allowance:2186; sameAddress:2200; extractTxHash:2204; getTransferEvent:2208; normalizeIndexedActivity:2212; getTransferArgs:2281; normalizeTransferActivity:2308; sortActivitiesDescending:2353; timestampMetadata:2362; formatPtsNumber:2370; normalizePlantCombatEvent:2381; normalizeLandCombatEvent:2429; countBy:2458; summarizeCombatActivity:2478; getTransferLogsForContract:2509; getKnownWalletTransferActivity:2546; normalizeKilledLog:2597; summarizeKnownReceiptLogs:2633; normalizeReadOnlyAIToolContext:2662; createReadOnlyAIToolsContext:2666; executeReadOnlyAITool:2676; createReadOnlyAITools:2696","server-only; @/lib/utils; @/lib/plant-lifetime; ai; viem; zod; ./contracts; ./ai-rpc; ./activity-service; ./gamification-service; ./stake-leaderboard-service; ./swap/engine; ./swap/constants; ./swap/types; ./ai-action-guide; ./ai-custody-privacy; ./seed-market; ./pixotchi-token-info; ./indexer-client; ./constants; ./env-config; ./asset-name-rules; ./notifications/constants; ./notifications/provider; ./redis; ./status-checks; ./solana-constants; ./solana-twin; ./utils; ./verify-claim-config; ../public/abi/pixotchi-v3-abi; ./contracts; ./types","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/ai-rpc.ts","Domain or shared infrastructure","103","","0","normalizeRpcUrl:19; dedupeEndpoints:36; getAIRpcEndpoints:52; getAIRpcSourceLabel:61; getAIReadClient:65","server-only; viem; viem/chains; ./contracts","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/ai-safety.ts","Domain or shared infrastructure","202","","0","escapeRegExp:137; includesAnyTerm:141; classifyAIUserMessage:148","./ai-custody-privacy","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/ai-service.ts","Domain or shared infrastructure","3718","","0","parsePositiveInteger:317; parseNonNegativeInteger:322; parseNumberInRange:327; parseBoolean:332; normalizeGoogleThinkingLevel:348; getSDKModel:376; getAIProviderOptions:392; getGoogleProviderOptions:415; isDirectGoogleGemini3Model:441; getConfiguredModelIds:446; usesExplicitGoogleThinkingBudget:454; isReasoningModelConfigured:462; requiresProviderDefaultSampling:472; hasSamplingSensitiveModelConfigured:479; getModelRequestSettings:485; getToolPriority:542; capString:547; compactToolPromptValue:551; compactJson:1329; getRawToolResults:1333; extractAIToolOutputSummaries:1341; buildToolContextText:1356; isRecord:1361; truncateTraceString:1365; sanitizeToolTraceValue:1371; normalizeToolFreshness:1410; normalizeToolTrace:1423; extractAIToolTraces:1459; isAbortError:1487; stripAIMessageDebugMetadata:1491; validateAIMessage:1509; checkAIRateLimit:1528; updateAIRateLimit:1561; parseNonNegativeUsageNumber:1582; parseAIUsageSnapshot:1590; parseRedisScriptResult:1605; getTodayUserAIUsage:1617; buildAIRequestBudget:1636; getAIUsageReservationTarget:1687; reserveAIRequestBudget:1697; normalizeUsageCount:1753; settleAIUsageReservation:1757; refundAIUsageReservation:1801; resolveAIRequestBudget:1825; buildBudgetFallbackMessage:1833; getOrCreateConversation:1842; storeAIMessage:1904; getAIConversationMessages:1983; getAIConversationForAddress:2038; resolveConversationId:2065; buildPlainModelMessages:2080; extractAddressFromPrompt:2105; extractTxHashFromPrompt:2109; extractPlantIdsFromPrompt:2113; extractLandIdFromPrompt:2133; extractCoordinateFromPrompt:2147; addDeterministicToolRequest:2158; getDeterministicToolRequests:2168; appendToolContextMessage:2305; combineToolContextText:2323; mergeToolCallTraces:2327; buildDeterministicToolContext:2347; buildGemini3SingleRoundToolContext:2413; getTokenCount:2465; getOutputTokenCount:2470; getReasoningTokenCount:2474; applyFinishReasonNotice:2478; hasAnthropicModelConfigured:2490; buildAIInstructions:2496; buildResponseSystemPrompt:2514; getShortestUsefulNextStep:2518; buildContinuationMessages:2522; generateLengthContinuation:2553; getTextFromUIMessage:2592; buildAIMessageMetadata:2599; createStaticAIMessageResponse:2623; normalizeAIProviderError:2670; streamAIMessage:2689; sendAIMessage:3101; trackAIUsage:3420; getAllAIConversations:3463; getAIUsageStats:3511; deleteAIConversation:3590; deleteAllAIConversations:3637","@ai-sdk/anthropic; @ai-sdk/google; @ai-sdk/openai; ai; nanoid; ./ai-config; ./ai-context; ./ai-read-tools; ./ai-safety; ./chat-service; ./redis; ./types","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/airdrop-claim-polling.ts","Domain or shared infrastructure","27","","0","getAirdropPendingPollDelay:8","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/airdrop-claim-reconciliation.ts","Domain or shared infrastructure","67","","0","getAirdropOperationOutcome:14; isAirdropUserOperationHash:30; isAirdropTransactionHash:34; createFailedAirdropClaimRecord:38; createClaimedAirdropRecord:52","viem; @/lib/airdrop-claim-state","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/airdrop-claim-state.ts","Domain or shared infrastructure","75","","0","parseAirdropEligibility:19; getAirdropRecordStatus:30; canRetryAirdropReservation:42; createAirdropReservation:56","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/ambient-audio-context.tsx","Domain or shared infrastructure","197","","0","AmbientAudioProvider:35; useAmbientAudio:194","react; @/components/ui/performance-mode","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/app-events.ts","Domain or shared infrastructure","175","","0","createEventId:31; dispatchTypedEvent:36; subscribeToTypedEvents:41; requestBalanceRefresh:69; onBalanceRefresh:121; openTasksDialog:154; onTasksDialogOpen:158; openStakingDialog:165; onStakingDialogOpen:169","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/asset-name-rules.ts","Domain or shared infrastructure","71","","0","getUtf8ByteLength:21; truncateUtf8ToMaxBytes:26; getAssetNameValidation:40; getAssetNameInvalidReason:64","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/auth-surface.ts","Domain or shared infrastructure","61","","0","normalizeAuthSurface:23; resolveStoredAuthSurface:35; resolvePreferredAuthSurface:43","@/lib/local-test-mode","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/auth-utils.ts","Domain or shared infrastructure","226","","0","getRequestIp:19; getAdminAuditContext:28; fingerprintAdminKey:37; validateAdminKey:42; checkAdminRateLimit:76; trackAdminFailedAttempt:126; requireAdmin:140; logAdminAction:170; createErrorResponse:211","next/server; ./redis; crypto; async_hooks","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/baccarat-rules.mjs","Domain or shared infrastructure","59","","0","baccaratCardValue:13; baccaratHandTotal:19; baccaratBankerShouldDraw:23; baccaratCalculatePayoutWei:32","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/balance-context.tsx","Domain or shared infrastructure","237","","0","readBalanceResult:30; BalanceProvider:43; useBalances:230","react; wagmi; @/lib/contracts; @/public/abi/leaf-abi; @/lib/solana-wallet-context; @/lib/app-events","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/base-account-connector.ts","Domain or shared infrastructure","26","","0","baseAccountConnector:12","wagmi/connectors","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/base-chat-session-refresh.ts","Domain or shared infrastructure","120","","0","generateRequestId:26; emitBaseChatSessionRefreshResult:36; requestBaseChatSessionRefresh:51","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/base-rpc-policy.ts","Domain or shared infrastructure","202","","0","","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/base-rpc.ts","Domain or shared infrastructure","1470","","0","resolveHedgeDelayMs:120; collectRpcErrors:497","react; viem; viem/chains; ./env-config; ./base-rpc-policy","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/blackjack-randomness-lock.mjs","Domain or shared infrastructure","23","","0","normalizeBlackjackLockBetAmount:1; blackjackRandomnessLockMismatch:7","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/bridge-debug-access.ts","Domain or shared infrastructure","49","","0","isLocalhostRequest:5; requireBridgeDebugAccess:10","next/server; ./auth-utils; ./request-rate-limit","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/broadcast-service.ts","Domain or shared infrastructure","520","","0","setCounterInitialValue:32; syncCounterTTL:49; getCounterValue:58; createBroadcast:69; getActiveBroadcasts:143; getMessagesForUser:200; dismissMessage:229; trackImpression:261; updateBroadcast:275; deleteBroadcast:349; getBroadcastStats:369; cleanupExpiredMessages:398; cleanupOrphanedDismissals:415; nukeAllBroadcastData:474","./redis; nanoid","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/builder-code.ts","Domain or shared infrastructure","177","","0","computeDataSuffix:32; getDataSuffix:62; getBuilderCapabilities:76; isBuilderCodeConfigured:87; getBuilderCode:94; appendBuilderSuffix:105; transformCallsWithBuilderCode:127","ox/erc8021; viem; ./env-config","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/cache-utils.ts","Domain or shared infrastructure","119","","0","isDurableTransactionKey:44; clearAppCaches:48","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/casino-amount-input.ts","Domain or shared infrastructure","125","","0","isPotentialCasinoAmountInput:18; expandCasinoAmountInput:24; parseCasinoAmountInput:59; getCasinoUiMinBet:65; getCasinoUiMaxBet:74; formatCasinoLimitForToken:83; formatCasinoLimit:97","viem","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/casino-bet-preferences.ts","Domain or shared infrastructure","65","","0","","viem; ./casino-amount-input","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/casino-client.ts","Domain or shared infrastructure","10","","0","getClientCasinoPolicy:4","@/lib/env-config; @/lib/casino-policy","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/casino-feature.ts","Domain or shared infrastructure","46","","0","isTruthyFlag:3; isCasinoEnabled:9; isCasinoMiniAppOnly:16; isBlackjackEnabled:21; isLegacyBlackjackContractAcknowledged:36; getCasinoPolicy:40","./casino-policy","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/casino-hardening-rules.mjs","Domain or shared infrastructure","80","","0","rouletteBetWins:26; rouletteHasUnsupportedZeroCombo:57; rouletteCanReveal:61; rouletteRevealBlocksRemaining:69","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/casino-policy.ts","Domain or shared infrastructure","30","","0","buildCasinoPolicy:4","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/casino-pool-solvency.ts","Domain or shared infrastructure","37","","0","getPoolBoundedMaxBet:10; getPoolBoundedAdditionalBet:28","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/chat-auth-client.ts","Domain or shared infrastructure","299","","0","normalizeAddress:57; setPublicChatSessionCache:61; parseError:68; parseSessionResponse:81; emitPublicChatSessionEvent:89; syncConfirmedMiniAppSession:102; getCurrentPublicChatSession:119; getCurrentPublicChatSessionForAddress:123; createPrivyPublicChatSession:196; createFarcasterPublicChatSession:218; createBasePublicChatSession:247; clearPublicChatSession:267; requestBasePublicChatNonce:282","@/lib/confirmed-miniapp-session; @/lib/farcaster-miniapp-auth-headers; @/lib/host-environment; @/lib/farcaster-miniapp-auth-client","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/chat-auth.ts","Domain or shared infrastructure","1366","","0","getChatSessionKey:137; getBaseNonceKey:141; getFarcasterAuthAddressKey:145; getFarcasterVerifiedEthereumAddressesKey:149; normalizeAddress:153; normalizeExpectedEthereumAddress:157; getFarcasterConnectedWalletAddressFromRequest:173; addEthereumAddressCandidate:180; addEthereumAddressCandidates:188; extractFarcasterEthereumAddresses:209; isFarcasterInvalidTokenError:236; resolveFarcasterAuthAddressFromFid:256; resolveFarcasterVerifiedEthereumAddressesFromFid:294; normalizeOrigin:344; normalizeSiweDomain:348; getExpectedBaseDomains:362; normalizeBaseSiweChainIdValue:378; normalizeBaseSiweLine:396; normalizeBaseSiweMessage:433; parseRequiredBaseSiweDate:442; parseBaseSiweChainId:452; parseBaseSiweMessage:467; resolveConfiguredBaseAuthUrl:521; getExpectedBaseUrls:540; validateBaseSiweTemporalClaims:546; getBaseSignatureShape:567; recoverBaseAuthMessageAddress:600; getCoinbaseSmartWalletReplaySafeHash:619; verifyBaseErc1271Hash:642; verifyBaseMessageWithDirectErc1271:660; logBaseAuthFailureDiagnostic:691; logBaseAuthDirectErc1271SuccessDiagnostic:751; getConfiguredBaseUrl:785; getExpectedDomain:789; buildPrivateNoStoreHeaders:793; setChatSessionCookie:799; clearChatSessionCookie:809; toSessionSummary:819; createChatAuthRequiredResponse:829; createChatUnavailableResponse:849; createChatAuthErrorResponse:859; issueBaseAuthNonce:873; consumeBaseAuthNonce:888; getChatSessionFromRequest:914; resolveChatSessionReadResult:945; getFarcasterQuickAuthTokenFromRequest:959; getChatSessionOrQuickAuthFromRequest:970; clearChatSessionForRequest:1047; createChatSessionResponse:1056; getPrivyServerClient:1091; getPrivyWalletAccounts:1116; verifyPrivyChatIdentity:1139; verifyFarcasterChatIdentity:1220; verifyBaseChatIdentity:1277","crypto; next/server; nanoid; viem; viem/chains; @farcaster/quick-auth; @privy-io/node; @/lib/base-rpc; @/lib/env-config; @/lib/farcaster-miniapp-auth-headers; @/lib/solana-twin; @/lib/redis; @/lib/utils","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/chat-preferences.ts","Domain or shared infrastructure","62","","0","loadChatMode:16; storeChatMode:27; loadChatLastRead:37; storeChatLastRead:53","./types","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/chat-service.ts","Domain or shared infrastructure","465","","0","hasScanClient:26; normalizeScanCursor:32; scanRawKeys:37; scanChatKeys:74; extractChatMessageTimestamp:86; cleanupChatMessageIndex:94; backfillChatMessageIndex:100; getIndexedMessageKeys:116; loadMessages:127; createMessageHash:164; formatDisplayName:170; storeMessage:175; getRecentMessages:213; checkRateLimit:227; updateRateLimit:263; checkSpam:280; validateMessage:334; getChatStats:363; getAllMessagesForAdmin:396; deleteMessage:407; deleteAllMessages:419; cleanupOldData:441","./redis; nanoid; ./types; ./ens-resolver; ./constants; ./redis","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/clipboard.ts","Domain or shared infrastructure","21","","0","copyWithToast:11","react-hot-toast","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/confirmed-miniapp-session.ts","Domain or shared infrastructure","92","","0","updateConfirmedMiniAppSessionSnapshot:30; confirmMiniAppSession:37; clearConfirmedMiniAppSession:56; getConfirmedMiniAppSessionSnapshot:69; subscribeToConfirmedMiniAppSession:73; useConfirmedMiniAppSession:80","react","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/constants.ts","Domain or shared infrastructure","77","","0","","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/contracts.ts","Domain or shared infrastructure","4202","","0","","./quest-ui; @/public/abi/fence-v2-abi; @/lib/format-address; @/public/abi/staking-abi; @/public/abi/Uniswap.json; viem; ../public/abi/leaf-abi; ../public/abi/pixotchi-v3-abi; ./base-rpc; ./builder-code; ./env-config; ./solana-constants; ./quest-reward-storage; ./types; @/public/abi/casino-abi; @/public/abi/baccarat-abi; @/public/abi/blackjack-abi","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/efp-service.ts","Domain or shared infrastructure","41","","0","fetchEfpStats:14; fetchEfpEnsData:29","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/efp-transaction-workflow.ts","Domain or shared infrastructure","481","","0","normalizeAccountAddress:57; createEfpSlot:64; createWorkflowId:77; getRelationshipListOps:90; buildEfpRelationshipTransactions:113; getEfpWorkflowStorageKey:178; serializeWorkflow:182; deserializeWorkflow:188; isRecord:203; isTransaction:207; parseWorkflow:228; emitWorkflowChange:285; createEfpWorkflowSnapshot:290; readEfpWorkflow:325; writeEfpWorkflow:342; removeEfpWorkflow:372; getBrowserEfpWorkflowStorage:395; subscribeEfpWorkflowChanges:404; getEfpWorkflowTransactionHash:425; updateEfpWorkflowProof:433; advanceEfpWorkflowAfterSuccess:458","ethereum-identity-kit; viem","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/ens-resolver.ts","Domain or shared infrastructure","246","","0","cacheHit:27; readCache:34; readCaches:46; writeCache:68; normaliseAddress:77; truncateAddress:82; sanitiseResolvedName:90; resolveBasename:111; resolveEnsName:135; resolvePrimaryName:151; resolvePrimaryNames:187","viem; ./base-rpc; ./redis; ./constants","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/env-config.ts","Domain or shared infrastructure","246","","0","getTrimmedEnvValue:172; getPrivyChatAuthConfigStatus:182","./notifications/provider","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/eth-mode-context.tsx","Domain or shared infrastructure","100","","0","EthModeProvider:24; useEthMode:87; useEthModeSafe:96","react","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/farcaster-miniapp-auth-client.ts","Domain or shared infrastructure","65","","0","loadFarcasterSdk:14; normalizeEthereumAddress:19; getConnectedMiniAppWalletAddress:28; getMiniAppQuickAuthHeaders:45","@/lib/farcaster-miniapp-auth-headers; @/lib/host-environment","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/farcaster-miniapp-auth-headers.ts","Domain or shared infrastructure","2","","0","","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/farm-view-context.tsx","Domain or shared infrastructure","88","","0","FarmViewProvider:40; useFarmView:81","react; @/components/solana; @/hooks/useWebQueryState","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/format-address.ts","Domain or shared infrastructure","20","","0","formatAddress:14","./constants","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/frame-context.tsx","Domain or shared infrastructure","32","","0","useFrameContext:13; FrameProvider:17","react; @/lib/host-environment","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/gamification-client.ts","Domain or shared infrastructure","10","","0","getClientGamificationPolicy:4","@/lib/env-config; @/lib/gamification-policy","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/gamification-feature.ts","Domain or shared infrastructure","36","","0","isTruthyFlag:6; isGamificationDisabled:12; isGamificationMiniAppOnly:19; getGamificationDisabledMessage:24; getGamificationPolicy:30","./gamification-policy","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/gamification-policy.ts","Domain or shared infrastructure","29","","0","buildGamificationPolicy:4","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/gamification-proof.ts","Domain or shared infrastructure","307","","0","missionTaskRequiresProof:38; sameAddress:111; positive:115; isValidFenceCallData:119; decodeArgs:131; matchingLogs:146; anyAssetAccess:166; validateSwap:184; validateMissionProofEvidence:217","viem; ./contracts; ./swap/constants; ./seed-market; ./gamification-types","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/gamification-service.ts","Domain or shared infrastructure","676","","0","getTodayDateString:16; assertMissionProofUnused:54; compareAndSetMissionWithProof:86; toMonth:118; isCombinedMonth:122; createInitialMissionDay:128; hydrateMissionDay:139; applyMissionTaskProgress:188; getStreak:229; normalizeStreakIfMissed:240; trackDailyActivity:261; getMissionDay:300; resolveMissionDayRead:307; sectionCompleteS1:321; sectionCompleteS2:324; sectionCompleteS3:327; sectionCompleteS4:330; awardPoints:334; markMissionTask:346; getCombinedMissionLeaderboard:438; getCombinedStreakLeaderboard:469; convertZRangeResponse:501; getMonthlyMissionLeaderboard:514; getMissionScoreKeys:520; resolveMissionScoreRead:559; getCombinedMissionScore:574; getLeaderboards:596; getMissionLeaderboard:614; adminReset:620; getMissionScore:656","@/lib/redis; ./gamification-feature; ./gamification-types","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/gamification-types.ts","Domain or shared infrastructure","76","","0","isGmTaskId:25","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/host-environment.tsx","Domain or shared infrastructure","346","","0","loadMiniAppSdk:93; withTimeout:103; applySafeAreaInsets:112; notifyHostEnvironmentListeners:133; updateHostEnvironmentSnapshot:139; getMiniAppContextPromise:156; toHostEnvironmentState:175; attachLateContextListener:200; ensureHostEnvironmentResolved:242; getHostEnvironmentSnapshot:315; subscribeToHostEnvironment:319; HostEnvironmentProvider:326; useHostEnvironment:343","react","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/indexer-client.ts","Domain or shared infrastructure","72","","0","getMaxRequestBytes:13; getIndexerUpstreamUrl:18; buildIndexerHeaders:24; fetchIndexerGraphQL:37","server-only","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/land-utils.ts","Domain or shared infrastructure","182","","0","getCoordinateFromTokenId:29; getTokenIdFromCoordinate:56; getNeighbors:83; getTerrainNoise:96; contractToVisual:115; visualToContract:132; getVisualTerrainType:168","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/local-test-connector.ts","Domain or shared infrastructure","373","","0","getTestAccount:24; normalizeMessageParam:29; assertLocalTestAllowed:61; parseOptionalBigInt:67; parseOptionalNonce:87; sendLocalTestTransaction:103; localTestConnector:211","viem; viem/accounts; @wagmi/core; wagmi; viem/chains; ./local-test-wallet; ./local-test-mode; ./base-rpc; ./rpc-transport; ./pending-evm-transaction; ./local-test-transaction","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/local-test-mode.ts","Domain or shared infrastructure","16","","0","isLocalTestAuthAllowed:3","","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
"lib/local-test-transaction.ts","Domain or shared infrastructure","36","","0","broadcastSignedLocalTestTransaction:21","viem","Source indexed. Runtime coverage is feature/state sampling; see report and dialog inventory."
